Store,Day,Month,Year,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Day of the Week
40,27,8,2010," $ 922,328.02 ",0,62.57,2.77,132.69,5.326,8/27/2010,Fri
41,27,8,2010," $ 1,173,131.63 ",0,70.59,2.731,190.33,7.335,8/27/2010,Fri
42,27,8,2010," $ 465,993.51 ",0,84.99,3.022,126.09,9.199,8/27/2010,Fri
43,27,8,2010," $ 655,284.69 ",0,80.32,2.619,203.48,9.816,8/27/2010,Fri
44,27,8,2010," $ 293,155.08 ",0,75.31,2.854,126.09,7.804,8/27/2010,Fri
45,27,8,2010," $ 721,744.33 ",0,71.36,2.755,182.61,8.743,8/27/2010,Fri
1,28,1,2011," $ 1,316,899.31 ",0,43.83,3.01,212.20,7.742,1/28/2011,Fri
2,28,1,2011," $ 1,695,371.68 ",0,42.83,3.01,211.86,8.028,1/28/2011,Fri
3,28,1,2011," $ 364,866.24 ",0,48.71,3.01,215.51,7.551,1/28/2011,Fri
4,28,1,2011," $ 1,814,240.85 ",0,40.6,3.022,127.58,6.51,1/28/2011,Fri
5,28,1,2011," $ 279,088.39 ",0,44.5,3.01,212.75,6.634,1/28/2011,Fri
6,28,1,2011," $ 1,287,034.70 ",0,44.98,3.01,213.71,6.858,1/28/2011,Fri
7,28,1,2011," $ 513,372.17 ",0,10.11,3.008,191.67,8.818,1/28/2011,Fri
8,28,1,2011," $ 782,256.66 ",0,39.26,3.01,215.55,6.262,1/28/2011,Fri
9,28,1,2011," $ 463,561.48 ",0,43.9,3.01,215.74,6.416,1/28/2011,Fri
10,28,1,2011," $ 1,715,769.05 ",0,53.03,3.231,127.58,8.744,1/28/2011,Fri
11,28,1,2011," $ 1,100,418.69 ",0,51.04,3.01,215.51,7.551,1/28/2011,Fri
12,28,1,2011," $ 873,119.06 ",0,50.74,3.342,127.58,14.021,1/28/2011,Fri
13,28,1,2011," $ 1,633,663.12 ",0,31.64,2.96,127.58,7.47,1/28/2011,Fri
14,28,1,2011," $ 1,613,718.38 ",0,24.05,3.237,183.18,8.549,1/28/2011,Fri
15,28,1,2011," $ 481,119.60 ",0,19.61,3.402,133.11,7.771,1/28/2011,Fri
16,28,1,2011," $ 448,391.99 ",0,20.8,3.008,191.67,6.614,1/28/2011,Fri
17,28,1,2011," $ 736,335.69 ",0,22.16,2.96,127.58,6.866,1/28/2011,Fri
18,28,1,2011," $ 849,540.85 ",0,14.84,3.243,133.11,9.131,1/28/2011,Fri
19,28,1,2011," $ 1,284,185.49 ",0,20.66,3.402,133.11,7.771,1/28/2011,Fri
20,28,1,2011," $ 1,761,506.68 ",0,23.21,3.237,205.39,7.343,1/28/2011,Fri
21,28,1,2011," $ 649,878.29 ",0,44.04,3.01,211.86,8.028,1/28/2011,Fri
22,28,1,2011," $ 799,369.15 ",0,20.61,3.243,136.97,8.458,1/28/2011,Fri
23,28,1,2011," $ 1,083,657.61 ",0,10.91,3.243,133.11,5.114,1/28/2011,Fri
24,28,1,2011," $ 1,126,921.34 ",0,17.91,3.402,133.11,8.252,1/28/2011,Fri
25,28,1,2011," $ 600,448.69 ",0,18.92,3.237,205.39,7.343,1/28/2011,Fri
26,28,1,2011," $ 817,485.14 ",0,5.54,3.243,133.11,7.907,1/28/2011,Fri
27,28,1,2011," $ 1,421,111.55 ",0,23.64,3.402,136.97,7.827,1/28/2011,Fri
28,28,1,2011," $ 1,127,859.69 ",0,50.74,3.342,127.58,14.021,1/28/2011,Fri
29,28,1,2011," $ 410,426.97 ",0,20.61,3.243,133.11,10.256,1/28/2011,Fri
30,28,1,2011," $ 425,989.04 ",0,44.04,3.01,211.86,8.028,1/28/2011,Fri
31,28,1,2011," $ 1,254,955.68 ",0,44.04,3.01,211.86,8.028,1/28/2011,Fri
32,28,1,2011," $ 1,006,814.85 ",0,34.86,3.008,191.67,8.818,1/28/2011,Fri
33,28,1,2011," $ 231,155.90 ",0,56.62,3.231,127.58,8.951,1/28/2011,Fri
34,28,1,2011," $ 836,717.75 ",0,34.68,3.022,127.58,10.398,1/28/2011,Fri
35,28,1,2011," $ 633,289.78 ",0,23.64,3.237,136.97,8.549,1/28/2011,Fri
36,28,1,2011," $ 372,174.12 ",0,48.74,2.995,210.97,8.395,1/28/2011,Fri
37,28,1,2011," $ 513,672.36 ",0,48.74,3.01,210.97,8.395,1/28/2011,Fri
38,28,1,2011," $ 357,557.16 ",0,50.74,3.342,127.58,14.021,1/28/2011,Fri
39,28,1,2011," $ 1,158,698.44 ",0,47.94,3.01,210.97,8.395,1/28/2011,Fri
40,28,1,2011," $ 775,910.43 ",0,9.51,3.243,133.11,5.114,1/28/2011,Fri
41,28,1,2011," $ 1,026,439.93 ",0,32.23,3.008,191.67,7.241,1/28/2011,Fri
42,28,1,2011," $ 499,081.79 ",0,53.03,3.231,127.58,8.744,1/28/2011,Fri
43,28,1,2011," $ 562,558.27 ",0,44.98,3.01,204.18,10.398,1/28/2011,Fri
44,28,1,2011," $ 276,011.40 ",0,31.64,2.96,127.58,7.224,1/28/2011,Fri
45,28,1,2011," $ 617,207.58 ",0,24.05,3.237,183.18,8.549,1/28/2011,Fri
1,28,5,2010," $ 1,432,069.95 ",0,80.44,2.759,210.90,7.808,5/28/2010,Fri
2,28,5,2010," $ 1,957,113.89 ",0,81.13,2.759,210.56,8.2,5/28/2010,Fri
3,28,5,2010," $ 350,089.23 ",0,78.6,2.759,214.20,7.343,5/28/2010,Fri
4,28,5,2010," $ 1,857,533.70 ",0,67.73,2.756,126.16,7.896,5/28/2010,Fri
5,28,5,2010," $ 310,013.11 ",0,79.81,2.759,211.45,6.465,5/28/2010,Fri
6,28,5,2010," $ 1,644,470.66 ",0,78.89,2.759,212.41,7.092,5/28/2010,Fri
7,28,5,2010," $ 442,734.55 ",0,54.24,2.737,189.45,8.963,5/28/2010,Fri
8,28,5,2010," $ 868,041.56 ",0,74.71,2.759,214.25,6.29,5/28/2010,Fri
9,28,5,2010," $ 558,143.53 ",0,77.12,2.759,214.43,6.384,5/28/2010,Fri
10,28,5,2010," $ 1,904,618.17 ",0,76.67,3.058,126.16,9.524,5/28/2010,Fri
11,28,5,2010," $ 1,264,272.52 ",0,79.69,2.759,214.20,7.343,5/28/2010,Fri
12,28,5,2010," $ 955,451.16 ",0,67.84,3.058,126.16,14.099,5/28/2010,Fri
13,28,5,2010," $ 1,877,358.86 ",0,53.11,2.908,126.16,8.107,5/28/2010,Fri
14,28,5,2010," $ 2,227,152.16 ",0,69.27,2.899,182.05,8.899,5/28/2010,Fri
15,28,5,2010," $ 744,772.88 ",0,70.61,3.046,132.29,8.185,5/28/2010,Fri
16,28,5,2010," $ 479,430.00 ",0,52.08,2.737,189.45,6.842,5/28/2010,Fri
17,28,5,2010," $ 872,817.62 ",0,48.19,2.908,126.16,6.635,5/28/2010,Fri
18,28,5,2010," $ 1,256,282.79 ",0,69.12,2.906,132.29,9.269,5/28/2010,Fri
19,28,5,2010," $ 1,648,882.62 ",0,68.85,3.046,132.29,8.185,5/28/2010,Fri
20,28,5,2010," $ 2,065,984.95 ",0,70.97,2.899,204.14,7.856,5/28/2010,Fri
21,28,5,2010," $ 755,214.26 ",0,80.94,2.759,210.56,8.2,5/28/2010,Fri
22,28,5,2010," $ 1,103,740.40 ",0,65.64,2.906,136.15,8.348,5/28/2010,Fri
23,28,5,2010," $ 1,571,158.56 ",0,69.26,2.906,132.29,5.435,5/28/2010,Fri
24,28,5,2010," $ 1,473,868.15 ",0,69.59,3.046,132.29,8.211,5/28/2010,Fri
25,28,5,2010," $ 792,442.54 ",0,69.31,2.899,204.14,7.856,5/28/2010,Fri
26,28,5,2010," $ 1,069,851.59 ",0,61.65,2.906,132.29,8.512,5/28/2010,Fri
27,28,5,2010," $ 1,962,468.67 ",0,67.88,3.046,136.15,8.058,5/28/2010,Fri
28,28,5,2010," $ 1,176,588.25 ",0,67.84,3.058,126.16,14.099,5/28/2010,Fri
29,28,5,2010," $ 577,627.66 ",0,65.64,2.906,132.29,10.16,5/28/2010,Fri
30,28,5,2010," $ 462,474.16 ",0,80.94,2.759,210.56,8.2,5/28/2010,Fri
31,28,5,2010," $ 1,309,437.17 ",0,80.94,2.759,210.56,8.2,5/28/2010,Fri
32,28,5,2010," $ 1,205,662.85 ",0,64.69,2.737,189.45,8.963,5/28/2010,Fri
33,28,5,2010," $ 279,246.33 ",0,78.47,3.058,126.16,9.849,5/28/2010,Fri
34,28,5,2010," $ 942,868.38 ",0,68.68,2.756,126.16,9.593,5/28/2010,Fri
35,28,5,2010," $ 1,223,777.48 ",0,67.88,2.899,136.15,9.051,5/28/2010,Fri
36,28,5,2010," $ 447,050.42 ",0,80.87,2.716,209.67,8.464,5/28/2010,Fri
37,28,5,2010," $ 532,241.22 ",0,80.87,2.759,209.67,8.464,5/28/2010,Fri
38,28,5,2010," $ 326,469.43 ",0,67.84,3.058,126.16,14.099,5/28/2010,Fri
39,28,5,2010," $ 1,365,541.59 ",0,80.22,2.759,209.67,8.464,5/28/2010,Fri
40,28,5,2010," $ 1,008,483.07 ",0,67.88,2.906,132.29,5.435,5/28/2010,Fri
41,28,5,2010," $ 1,246,654.24 ",0,56.97,2.737,189.45,7.363,5/28/2010,Fri
42,28,5,2010," $ 484,097.03 ",0,76.67,3.058,126.16,9.524,5/28/2010,Fri
43,28,5,2010," $ 630,315.76 ",0,78.59,2.759,202.87,9.593,5/28/2010,Fri
44,28,5,2010," $ 291,891.01 ",0,53.11,2.908,126.16,7.972,5/28/2010,Fri
45,28,5,2010," $ 801,098.43 ",0,69.27,2.899,182.05,8.899,5/28/2010,Fri
1,28,9,2012," $ 1,437,059.26 ",0,76.08,3.666,222.98,6.908,9/28/2012,Fri
2,28,9,2012," $ 1,746,470.56 ",0,79.45,3.666,222.62,6.565,9/28/2012,Fri
3,28,9,2012," $ 389,813.02 ",0,77.46,3.666,226.52,6.334,9/28/2012,Fri
4,28,9,2012," $ 2,027,620.23 ",0,71.74,3.666,131.04,4.077,9/28/2012,Fri
5,28,9,2012," $ 310,141.68 ",0,78.33,3.666,223.57,5.603,9/28/2012,Fri
6,28,9,2012," $ 1,369,131.46 ",0,77.82,3.666,224.60,5.668,9/28/2012,Fri
7,28,9,2012," $ 525,545.76 ",0,50.64,3.789,198.59,7.872,9/28/2012,Fri
8,28,9,2012," $ 884,724.41 ",0,71.1,3.666,226.57,5.401,9/28/2012,Fri
9,28,9,2012," $ 516,361.06 ",0,76.8,3.666,226.76,5.277,9/28/2012,Fri
10,28,9,2012," $ 1,694,862.41 ",0,82.52,3.966,131.04,7.17,9/28/2012,Fri
11,28,9,2012," $ 1,227,430.73 ",0,77.67,3.666,226.52,6.334,9/28/2012,Fri
12,28,9,2012," $ 880,415.67 ",0,81.22,3.966,131.04,10.926,9/28/2012,Fri
13,28,9,2012," $ 1,927,664.11 ",0,64.8,3.821,131.04,5.765,9/28/2012,Fri
14,28,9,2012," $ 1,522,512.20 ",0,64.88,3.997,192.01,8.684,9/28/2012,Fri
15,28,9,2012," $ 553,901.97 ",0,57.13,4.158,138.74,8.193,9/28/2012,Fri
16,28,9,2012," $ 469,607.73 ",0,51.4,3.789,198.59,6.061,9/28/2012,Fri
17,28,9,2012," $ 972,716.24 ",0,57.77,3.821,131.04,5.936,9/28/2012,Fri
18,28,9,2012," $ 1,002,856.20 ",0,58.24,4.018,138.74,8.535,9/28/2012,Fri
19,28,9,2012," $ 1,338,299.02 ",0,56.81,4.158,138.74,8.193,9/28/2012,Fri
20,28,9,2012," $ 2,008,350.58 ",0,58.65,3.997,215.74,7.28,9/28/2012,Fri
21,28,9,2012," $ 647,097.65 ",0,80.38,3.666,222.62,6.565,9/28/2012,Fri
22,28,9,2012," $ 976,479.51 ",0,62.17,4.018,142.77,7.753,9/28/2012,Fri
23,28,9,2012," $ 1,319,035.06 ",0,53.71,4.018,138.74,4.156,9/28/2012,Fri
24,28,9,2012," $ 1,259,278.36 ",0,58.86,4.158,138.74,8.953,9/28/2012,Fri
25,28,9,2012," $ 683,300.84 ",0,54.52,3.997,215.74,7.28,9/28/2012,Fri
26,28,9,2012," $ 964,726.37 ",0,50.66,4.018,138.74,7.405,9/28/2012,Fri
27,28,9,2012," $ 1,540,687.63 ",0,64.92,4.158,142.77,8.239,9/28/2012,Fri
28,28,9,2012," $ 1,129,508.61 ",0,81.22,3.966,131.04,10.926,9/28/2012,Fri
29,28,9,2012," $ 489,674.23 ",0,62.17,4.018,138.74,9.419,9/28/2012,Fri
30,28,9,2012," $ 425,410.04 ",0,80.38,3.666,222.62,6.565,9/28/2012,Fri
31,28,9,2012," $ 1,279,080.58 ",0,80.38,3.666,222.62,6.565,9/28/2012,Fri
32,28,9,2012," $ 1,157,111.15 ",0,60.62,3.789,198.59,7.872,9/28/2012,Fri
33,28,9,2012," $ 242,813.51 ",0,86.42,3.966,131.04,7.147,9/28/2012,Fri
34,28,9,2012," $ 928,629.31 ",0,67.06,3.666,131.04,9.285,9/28/2012,Fri
35,28,9,2012," $ 814,099.86 ",0,64.92,3.997,142.77,8.839,9/28/2012,Fri
36,28,9,2012," $ 270,677.98 ",0,79.49,3.66,221.66,6.623,9/28/2012,Fri
37,28,9,2012," $ 527,953.14 ",0,79.49,3.666,221.66,6.623,9/28/2012,Fri
38,28,9,2012," $ 398,468.08 ",0,81.22,3.966,131.04,10.926,9/28/2012,Fri
39,28,9,2012," $ 1,495,607.07 ",0,78.04,3.666,221.66,6.623,9/28/2012,Fri
40,28,9,2012," $ 919,595.44 ",0,50.98,4.018,138.74,4.156,9/28/2012,Fri
41,28,9,2012," $ 1,307,928.01 ",0,56.08,3.789,198.59,6.432,9/28/2012,Fri
42,28,9,2012," $ 505,978.46 ",0,82.52,3.966,131.04,7.17,9/28/2012,Fri
43,28,9,2012," $ 577,792.32 ",0,77.55,3.666,214.31,9.285,9/28/2012,Fri
44,28,9,2012," $ 355,307.94 ",0,64.8,3.821,131.04,5.407,9/28/2012,Fri
45,28,9,2012," $ 713,173.95 ",0,64.88,3.997,192.01,8.684,9/28/2012,Fri
1,28,10,2011," $ 1,445,249.09 ",0,66.57,3.372,217.68,7.866,10/28/2011,Fri
2,28,10,2011," $ 1,769,296.25 ",0,65.87,3.372,217.33,7.441,10/28/2011,Fri
3,28,10,2011," $ 389,540.62 ",0,71.04,3.372,221.08,7.197,10/28/2011,Fri
4,28,10,2011," $ 2,151,659.59 ",0,55.31,3.362,129.79,5.143,10/28/2011,Fri
5,28,10,2011," $ 307,035.11 ",0,69.27,3.372,218.25,6.3,10/28/2011,Fri
6,28,10,2011," $ 1,419,445.12 ",0,69.51,3.372,219.24,6.551,10/28/2011,Fri
7,28,10,2011," $ 527,339.52 ",0,28.82,3.55,195.33,8.513,10/28/2011,Fri
8,28,10,2011," $ 876,712.31 ",0,56.86,3.372,221.13,6.123,10/28/2011,Fri
9,28,10,2011," $ 548,527.49 ",0,63.96,3.372,221.32,6.054,10/28/2011,Fri
10,28,10,2011," $ 1,771,792.97 ",0,72.79,3.843,129.79,7.874,10/28/2011,Fri
11,28,10,2011," $ 1,310,684.10 ",0,72.66,3.372,221.08,7.197,10/28/2011,Fri
12,28,10,2011," $ 990,926.38 ",0,67.41,3.727,129.79,12.89,10/28/2011,Fri
13,28,10,2011," $ 1,948,733.81 ",0,47.41,3.567,129.79,6.392,10/28/2011,Fri
14,28,10,2011," $ 2,056,846.12 ",0,51.78,3.569,187.88,8.523,10/28/2011,Fri
15,28,10,2011," $ 589,842.69 ",0,45.54,3.757,136.49,7.866,10/28/2011,Fri
16,28,10,2011," $ 505,918.21 ",0,41.97,3.55,195.33,6.232,10/28/2011,Fri
17,28,10,2011," $ 936,508.43 ",0,41.89,3.567,129.79,6.617,10/28/2011,Fri
18,28,10,2011," $ 1,106,642.63 ",0,45.61,3.604,136.49,8.471,10/28/2011,Fri
19,28,10,2011," $ 1,396,612.36 ",0,46.49,3.757,136.49,7.866,10/28/2011,Fri
20,28,10,2011," $ 2,065,421.52 ",0,49.36,3.569,210.69,7.082,10/28/2011,Fri
21,28,10,2011," $ 738,812.00 ",0,65.46,3.372,217.33,7.441,10/28/2011,Fri
22,28,10,2011," $ 1,099,351.68 ",0,49.31,3.604,140.44,7.706,10/28/2011,Fri
23,28,10,2011," $ 1,407,191.96 ",0,42.57,3.604,136.49,4.42,10/28/2011,Fri
24,28,10,2011," $ 1,307,142.75 ",0,48,3.757,136.49,8.454,10/28/2011,Fri
25,28,10,2011," $ 724,443.97 ",0,46.28,3.569,210.69,7.082,10/28/2011,Fri
26,28,10,2011," $ 972,256.98 ",0,35.06,3.604,136.49,7.598,10/28/2011,Fri
27,28,10,2011," $ 1,710,372.40 ",0,51.81,3.757,140.44,7.906,10/28/2011,Fri
28,28,10,2011," $ 1,242,746.06 ",0,67.41,3.727,129.79,12.89,10/28/2011,Fri
29,28,10,2011," $ 515,119.64 ",0,49.31,3.604,136.49,9.357,10/28/2011,Fri
30,28,10,2011," $ 426,151.88 ",0,65.46,3.372,217.33,7.441,10/28/2011,Fri
31,28,10,2011," $ 1,346,862.72 ",0,65.46,3.372,217.33,7.441,10/28/2011,Fri
32,28,10,2011," $ 1,185,391.96 ",0,42.76,3.55,195.33,8.513,10/28/2011,Fri
33,28,10,2011," $ 231,319.96 ",0,76.73,3.843,129.79,8.01,10/28/2011,Fri
34,28,10,2011," $ 958,063.87 ",0,54.56,3.362,129.79,10.148,10/28/2011,Fri
35,28,10,2011," $ 808,821.50 ",0,51.81,3.569,140.44,8.745,10/28/2011,Fri
36,28,10,2011," $ 306,193.81 ",0,71.31,3.306,216.41,7.716,10/28/2011,Fri
37,28,10,2011," $ 517,355.44 ",0,71.31,3.372,216.41,7.716,10/28/2011,Fri
38,28,10,2011," $ 378,539.17 ",0,67.41,3.727,129.79,12.89,10/28/2011,Fri
39,28,10,2011," $ 1,472,663.10 ",0,71.05,3.372,216.41,7.716,10/28/2011,Fri
40,28,10,2011," $ 941,675.95 ",0,42.09,3.604,136.49,4.42,10/28/2011,Fri
41,28,10,2011," $ 1,274,463.02 ",0,37.02,3.55,195.33,6.759,10/28/2011,Fri
42,28,10,2011," $ 515,599.70 ",0,72.79,3.843,129.79,7.874,10/28/2011,Fri
43,28,10,2011," $ 572,516.57 ",0,66.82,3.372,209.37,10.148,10/28/2011,Fri
44,28,10,2011," $ 306,336.07 ",0,47.41,3.567,129.79,6.078,10/28/2011,Fri
45,28,10,2011," $ 781,694.57 ",0,51.78,3.569,187.88,8.523,10/28/2011,Fri
1,29,4,2011," $ 1,455,090.69 ",0,72.03,3.81,215.63,7.682,4/29/2011,Fri
2,29,4,2011," $ 1,745,545.28 ",0,69.21,3.81,215.28,7.931,4/29/2011,Fri
3,29,4,2011," $ 367,405.40 ",0,78.69,3.81,219.02,7.574,4/29/2011,Fri
4,29,4,2011," $ 1,878,167.44 ",0,64.22,3.781,129.00,5.946,4/29/2011,Fri
5,29,4,2011," $ 307,291.56 ",0,74.75,3.81,216.20,6.489,4/29/2011,Fri
6,29,4,2011," $ 1,479,249.90 ",0,75.27,3.81,217.18,6.855,4/29/2011,Fri
7,29,4,2011," $ 410,429.73 ",0,26.79,3.663,192.62,8.595,4/29/2011,Fri
8,29,4,2011," $ 855,014.77 ",0,62.29,3.81,219.07,6.297,4/29/2011,Fri
9,29,4,2011," $ 532,226.20 ",0,70.85,3.81,219.26,6.38,4/29/2011,Fri
10,29,4,2011," $ 1,873,646.34 ",0,73.38,4.151,129.00,8.494,4/29/2011,Fri
11,29,4,2011," $ 1,357,589.89 ",0,79.97,3.81,219.02,7.574,4/29/2011,Fri
12,29,4,2011," $ 994,966.10 ",0,68.27,4.151,129.00,13.736,4/29/2011,Fri
13,29,4,2011," $ 1,895,583.12 ",0,43.85,3.683,129.00,7.193,4/29/2011,Fri
14,29,4,2011," $ 1,930,617.64 ",0,66.18,3.962,185.80,8.521,4/29/2011,Fri
15,29,4,2011," $ 560,764.41 ",0,55.46,4.117,134.44,7.658,4/29/2011,Fri
16,29,4,2011," $ 378,100.31 ",0,37.77,3.663,192.62,6.339,4/29/2011,Fri
17,29,4,2011," $ 806,979.15 ",0,40.14,3.683,129.00,6.774,4/29/2011,Fri
18,29,4,2011," $ 974,114.39 ",0,58.82,3.988,134.44,8.975,4/29/2011,Fri
19,29,4,2011," $ 1,297,237.70 ",0,54.23,4.117,134.44,7.658,4/29/2011,Fri
20,29,4,2011," $ 1,881,788.19 ",0,62.97,3.962,208.64,7.287,4/29/2011,Fri
21,29,4,2011," $ 783,250.75 ",0,70.19,3.81,215.28,7.931,4/29/2011,Fri
22,29,4,2011," $ 926,133.80 ",0,57.2,3.988,138.33,8.252,4/29/2011,Fri
23,29,4,2011," $ 1,173,307.40 ",0,54.2,3.988,134.44,4.781,4/29/2011,Fri
24,29,4,2011," $ 1,197,761.17 ",0,60.48,4.117,134.44,8.212,4/29/2011,Fri
25,29,4,2011," $ 649,245.00 ",0,58.43,3.962,208.64,7.287,4/29/2011,Fri
26,29,4,2011," $ 873,450.29 ",0,47.17,3.988,134.44,7.818,4/29/2011,Fri
27,29,4,2011," $ 1,642,074.64 ",0,61.71,4.117,138.33,7.725,4/29/2011,Fri
28,29,4,2011," $ 1,222,367.90 ",0,68.27,4.151,129.00,13.736,4/29/2011,Fri
29,29,4,2011," $ 493,078.64 ",0,57.2,3.988,134.44,9.966,4/29/2011,Fri
30,29,4,2011," $ 423,687.20 ",0,70.19,3.81,215.28,7.931,4/29/2011,Fri
31,29,4,2011," $ 1,331,137.96 ",0,70.19,3.81,215.28,7.931,4/29/2011,Fri
32,29,4,2011," $ 1,107,494.55 ",0,44.86,3.663,192.62,8.595,4/29/2011,Fri
33,29,4,2011," $ 248,561.86 ",0,77.44,4.151,129.00,8.687,4/29/2011,Fri
34,29,4,2011," $ 895,973.02 ",0,57.73,3.781,129.00,10.581,4/29/2011,Fri
35,29,4,2011," $ 811,824.06 ",0,61.71,3.962,138.33,8.512,4/29/2011,Fri
36,29,4,2011," $ 340,708.78 ",0,76.1,3.837,214.36,8.3,4/29/2011,Fri
37,29,4,2011," $ 502,918.18 ",0,76.1,3.81,214.36,8.3,4/29/2011,Fri
38,29,4,2011," $ 344,225.99 ",0,68.27,4.151,129.00,13.736,4/29/2011,Fri
39,29,4,2011," $ 1,379,651.87 ",0,76.47,3.81,214.36,8.3,4/29/2011,Fri
40,29,4,2011," $ 847,246.50 ",0,52.68,3.988,134.44,4.781,4/29/2011,Fri
41,29,4,2011," $ 1,178,841.05 ",0,39.81,3.663,192.62,6.934,4/29/2011,Fri
42,29,4,2011," $ 496,010.17 ",0,73.38,4.151,129.00,8.494,4/29/2011,Fri
43,29,4,2011," $ 611,464.21 ",0,71.34,3.81,207.41,10.581,4/29/2011,Fri
44,29,4,2011," $ 281,247.97 ",0,43.85,3.683,129.00,6.906,4/29/2011,Fri
45,29,4,2011," $ 786,561.61 ",0,66.18,3.962,185.80,8.521,4/29/2011,Fri
1,29,6,2012," $ 1,540,421.49 ",0,84.88,3.286,221.84,7.143,6/29/2012,Fri
2,29,6,2012," $ 1,881,046.12 ",0,86.32,3.286,221.48,6.891,6/29/2012,Fri
3,29,6,2012," $ 422,965.33 ",0,86.42,3.286,225.35,6.664,6/29/2012,Fri
4,29,6,2012," $ 2,128,362.92 ",0,84.23,3.257,130.76,4.308,6/29/2012,Fri
5,29,6,2012," $ 329,658.10 ",0,87.08,3.286,222.43,5.801,6/29/2012,Fri
6,29,6,2012," $ 1,648,863.46 ",0,87.35,3.286,223.45,5.964,6/29/2012,Fri
7,29,6,2012," $ 704,335.41 ",0,68.84,3.693,197.79,8.09,6/29/2012,Fri
8,29,6,2012," $ 878,298.22 ",0,84.47,3.286,225.40,5.679,6/29/2012,Fri
9,29,6,2012," $ 544,770.70 ",0,87.18,3.286,225.59,5.539,6/29/2012,Fri
10,29,6,2012," $ 1,707,481.90 ",0,91.36,3.875,130.76,7.382,6/29/2012,Fri
11,29,6,2012," $ 1,297,028.60 ",0,87.86,3.286,225.35,6.664,6/29/2012,Fri
12,29,6,2012," $ 943,124.74 ",0,90.47,3.875,130.76,11.627,6/29/2012,Fri
13,29,6,2012," $ 2,037,663.71 ",0,82,3.681,130.76,5.965,6/29/2012,Fri
14,29,6,2012," $ 1,591,835.02 ",0,75.22,3.506,191.10,8.567,6/29/2012,Fri
15,29,6,2012," $ 624,099.48 ",0,68.91,3.667,138.20,8.15,6/29/2012,Fri
16,29,6,2012," $ 570,162.28 ",0,77.31,3.693,197.79,6.169,6/29/2012,Fri
17,29,6,2012," $ 982,322.24 ",0,71.14,3.681,130.76,6.235,6/29/2012,Fri
18,29,6,2012," $ 1,097,006.30 ",0,70.17,3.577,138.20,8.304,6/29/2012,Fri
19,29,6,2012," $ 1,379,652.65 ",0,69.92,3.667,138.20,8.15,6/29/2012,Fri
20,29,6,2012," $ 2,055,952.61 ",0,74.15,3.506,214.65,7.139,6/29/2012,Fri
21,29,6,2012," $ 716,341.39 ",0,88.05,3.286,221.48,6.891,6/29/2012,Fri
22,29,6,2012," $ 1,053,881.78 ",0,70.99,3.577,142.19,7.671,6/29/2012,Fri
23,29,6,2012," $ 1,451,782.16 ",0,64.23,3.577,138.20,4.125,6/29/2012,Fri
24,29,6,2012," $ 1,428,869.90 ",0,70.4,3.667,138.20,8.983,6/29/2012,Fri
25,29,6,2012," $ 718,890.81 ",0,69.84,3.506,214.65,7.139,6/29/2012,Fri
26,29,6,2012," $ 1,051,190.44 ",0,60.71,3.577,138.20,7.489,6/29/2012,Fri
27,29,6,2012," $ 1,842,555.32 ",0,73.94,3.667,142.19,8.253,6/29/2012,Fri
28,29,6,2012," $ 1,129,031.98 ",0,90.47,3.875,130.76,11.627,6/29/2012,Fri
29,29,6,2012," $ 555,954.13 ",0,70.99,3.577,138.20,9.14,6/29/2012,Fri
30,29,6,2012," $ 423,192.40 ",0,88.05,3.286,221.48,6.891,6/29/2012,Fri
31,29,6,2012," $ 1,349,202.25 ",0,88.05,3.286,221.48,6.891,6/29/2012,Fri
32,29,6,2012," $ 1,178,211.81 ",0,81.95,3.693,197.79,8.09,6/29/2012,Fri
33,29,6,2012," $ 244,338.31 ",0,98.15,3.875,130.76,7.396,6/29/2012,Fri
34,29,6,2012," $ 942,970.63 ",0,81.91,3.257,130.76,9.575,6/29/2012,Fri
35,29,6,2012," $ 892,133.41 ",0,73.94,3.506,142.19,8.876,6/29/2012,Fri
36,29,6,2012," $ 291,530.43 ",0,86.68,3.273,220.53,6.989,6/29/2012,Fri
37,29,6,2012," $ 508,309.81 ",0,86.68,3.286,220.53,6.989,6/29/2012,Fri
38,29,6,2012," $ 404,634.36 ",0,90.47,3.875,130.76,11.627,6/29/2012,Fri
39,29,6,2012," $ 1,492,388.98 ",0,85.72,3.286,220.53,6.989,6/29/2012,Fri
40,29,6,2012," $ 988,764.84 ",0,64.42,3.577,138.20,4.125,6/29/2012,Fri
41,29,6,2012," $ 1,355,600.01 ",0,76.54,3.693,197.79,6.547,6/29/2012,Fri
42,29,6,2012," $ 507,403.77 ",0,91.36,3.875,130.76,7.382,6/29/2012,Fri
43,29,6,2012," $ 593,128.13 ",0,89.85,3.286,213.25,9.575,6/29/2012,Fri
44,29,6,2012," $ 338,386.08 ",0,82,3.681,130.76,5.621,6/29/2012,Fri
45,29,6,2012," $ 773,367.71 ",0,75.22,3.506,191.10,8.567,6/29/2012,Fri
1,29,7,2011," $ 1,352,219.79 ",0,86.83,3.682,215.48,7.962,7/29/2011,Fri
2,29,7,2011," $ 1,680,693.06 ",0,90.07,3.682,215.14,7.852,7/29/2011,Fri
3,29,7,2011," $ 345,381.29 ",0,88.07,3.682,218.84,7.567,7/29/2011,Fri
